,LW_IN_Consolide,LW_OUT_Consolide,LST_Calculee
2023-04-19 16:06:00+00:00,338.1,442.4,24.413155304878273
2023-04-19 16:07:00+00:00,339.6,444.4,24.748989162191435
2023-04-19 16:08:00+00:00,339.9,444.8,24.816019811793012
2023-04-19 16:09:00+00:00,338.7,442.3,24.39402802090052
2023-04-19 16:10:00+00:00,339.6,442.4,24.40803228691476
2023-04-19 16:11:00+00:00,338.9,443.0,24.512830718527425
2023-04-19 16:12:00+00:00,339.5,442.9,24.49372264547719
2023-04-19 16:13:00+00:00,340.0,444.6,24.781659495984968
2023-04-19 16:14:00+00:00,340.5,444.9,24.830984945758416
2023-04-19 16:15:00+00:00,339.2,442.2,24.375238704371384
2023-04-19 16:16:00+00:00,339.6,441.1,24.18578022580124
2023-04-19 16:17:00+00:00,340.4,443.3,24.55887970096086
2023-04-19 16:18:00+00:00,340.1,443.4,24.57695235054109
2023-04-19 16:19:00+00:00,340.4,444.2,24.712222183876804
2023-04-19 16:20:00+00:00,341.0,443.7,24.625016400424897
2023-04-19 16:21:00+00:00,341.2,446.5,25.100311794082927
2023-04-19 16:22:00+00:00,340.5,445.8,24.98390816266334
2023-04-19 16:23:00+00:00,340.7,445.2,24.881305674538055
2023-04-19 16:24:00+00:00,341.5,446.4,25.082334128914454
2023-04-19 16:25:00+00:00,342.4,448.5,25.434849029490408
2023-04-19 16:26:00+00:00,342.6,448.6,25.45107323391335
2023-04-19 16:27:00+00:00,342.1,446.7,25.13117152532044
2023-04-19 16:28:00+00:00,342.3,446.5,25.096580847896462
2023-04-19 16:29:00+00:00,344.1,448.5,25.4291023228335
2023-04-19 16:30:00+00:00,343.8,451.2,25.885438533943898
2023-04-19 16:31:00+00:00,342.7,446.7,25.129137112693
2023-04-19 16:32:00+00:00,344.0,447.2,25.209464778987694
2023-04-19 16:33:00+00:00,344.2,450.1,25.698839591136448
2023-04-19 16:34:00+00:00,343.7,450.4,25.751082093126684
2023-04-19 16:35:00+00:00,344.5,453.0,26.185486548668734
2023-04-19 16:36:00+00:00,345.1,453.1,26.20024724361207
2023-04-19 16:37:00+00:00,345.5,454.7,26.466905367639015
2023-04-19 16:38:00+00:00,345.2,452.5,26.099227015056158
2023-04-19 16:39:00+00:00,345.9,451.9,25.996087599488703
2023-04-19 16:40:00+00:00,345.9,453.1,26.197563643303
2023-04-19 16:41:00+00:00,346.1,452.6,26.112993264883016
2023-04-19 16:42:00+00:00,345.4,449.7,25.627340936869757
2023-04-19 16:43:00+00:00,345.8,448.3,25.389542456053846
2023-04-19 16:44:00+00:00,345.2,448.1,25.357747918396626
2023-04-19 16:45:00+00:00,346.2,448.9,25.48959512401086
2023-04-19 16:46:00+00:00,346.6,451.6,25.943300780159745
2023-04-19 16:47:00+00:00,345.7,448.9,25.4912843393829
2023-04-19 16:48:00+00:00,346.4,449.2,25.539583770619117
2023-04-19 16:49:00+00:00,346.4,449.1,25.52269852167518
2023-04-19 16:50:00+00:00,347.5,449.6,25.60338415493345
2023-04-19 16:51:00+00:00,345.9,448.6,25.43991937747279
2023-04-19 16:52:00+00:00,347.2,451.1,25.857168016030414
2023-04-19 16:53:00+00:00,347.1,452.8,26.14320520166865
2023-04-19 16:54:00+00:00,346.7,452.1,26.027007022685837
2023-04-19 16:55:00+00:00,347.7,451.6,25.939601292732334
2023-04-19 16:56:00+00:00,347.8,451.5,25.922447329796853
2023-04-19 16:57:00+00:00,348.7,453.8,26.305521592606112
2023-04-19 16:58:00+00:00,349.0,454.4,26.40499430355544
2023-04-19 16:59:00+00:00,347.3,452.7,26.12575053201948
2023-04-19 17:00:00+00:00,347.2,451.7,25.958097357269537
2023-04-19 17:01:00+00:00,348.2,450.8,25.80329721633865
2023-04-19 17:02:00+00:00,348.3,453.2,26.20628508043734
2023-04-19 17:03:00+00:00,349.4,456.0,26.67110698519815
2023-04-19 17:04:00+00:00,348.0,457.6,26.942506471371757
2023-04-19 17:05:00+00:00,346.9,454.2,26.378544905859542
2023-04-19 17:06:00+00:00,348.1,453.1,26.190183370281943
2023-04-19 17:07:00+00:00,347.0,454.4,26.411689242362
2023-04-19 17:08:00+00:00,347.6,452.3,26.057580937422244
2023-04-19 17:09:00+00:00,347.4,452.0,26.007851553399917
2023-04-19 17:10:00+00:00,349.0,453.8,26.304516311927955
2023-04-19 17:11:00+00:00,347.9,454.4,26.40867657544817
2023-04-19 17:12:00+00:00,348.2,455.5,26.591614890987955
2023-04-19 17:13:00+00:00,349.0,455.4,26.572233280643786
2023-04-19 17:14:00+00:00,349.9,458.6,27.102533419117606
2023-04-19 17:15:00+00:00,349.7,458.1,27.02005668445139
2023-04-19 17:16:00+00:00,348.4,456.2,26.707825674011588
2023-04-19 17:17:00+00:00,349.2,454.9,26.487979837387684
2023-04-19 17:18:00+00:00,348.4,454.8,26.47393068499713
2023-04-19 17:19:00+00:00,348.6,454.9,26.48998669784521
2023-04-19 17:20:00+00:00,349.2,454.8,26.47125443189242
2023-04-19 17:21:00+00:00,348.7,455.8,26.640052475042808
2023-04-19 17:22:00+00:00,350.5,457.5,26.917531160810483
2023-04-19 17:23:00+00:00,349.6,454.5,26.419722576456934
2023-04-20 15:23:00+00:00,382.1,419.7,20.302155519456562
2023-04-20 15:24:00+00:00,381.4,420.5,20.446973302862773
2023-04-20 15:25:00+00:00,381.1,420.6,20.465815875961198
2023-04-20 15:26:00+00:00,381.2,421.2,20.572048529957783
2023-04-20 15:27:00+00:00,382.5,420.5,20.4430621254985
2023-04-20 15:28:00+00:00,383.6,420.8,20.49247369721644
2023-04-20 15:29:00+00:00,384.7,419.7,20.292896971950654
2023-04-20 15:30:00+00:00,385.2,419.3,20.219866172025036
2023-04-20 15:31:00+00:00,386.0,418.8,20.127876654732177
2023-04-20 15:32:00+00:00,386.8,418.0,19.982227939655388
2023-04-20 15:33:00+00:00,387.0,416.4,19.69529378225178
2023-04-20 15:34:00+00:00,384.5,418.2,20.026159602751534
2023-04-20 15:35:00+00:00,382.0,420.1,20.373701656749347
2023-04-20 15:36:00+00:00,379.2,422.3,20.77424690123155
2023-04-20 15:37:00+00:00,377.4,426.5,21.521940697596335
2023-04-20 15:38:00+00:00,376.1,429.2,22.000111890360927
2023-04-20 15:39:00+00:00,375.6,427.9,21.774121196359886
2023-04-20 15:40:00+00:00,375.6,426.7,21.563429873301175
2023-04-20 15:41:00+00:00,375.4,427.6,21.722192621124123
2023-04-20 15:42:00+00:00,373.8,428.7,21.920636386681224
2023-04-20 15:43:00+00:00,371.5,431.9,22.487462956968727
2023-04-20 15:44:00+00:00,367.9,432.7,22.63918010218356
2023-04-20 15:45:00+00:00,365.7,429.3,22.05399266273463
2023-04-20 15:46:00+00:00,365.0,434.1,22.89233366593072
2023-04-20 15:47:00+00:00,364.2,441.0,24.084404687615745
2023-04-20 15:48:00+00:00,362.6,443.2,24.466077669830213
2023-04-20 15:49:00+00:00,363.6,442.0,24.2576392323341
2023-04-20 15:50:00+00:00,369.7,439.7,23.84253419301791
2023-04-20 15:51:00+00:00,374.9,431.8,22.458206197310687
2023-04-20 15:52:00+00:00,380.2,432.9,22.631182506054245
2023-04-20 15:53:00+00:00,381.8,429.8,22.085118103466925
2023-04-20 15:54:00+00:00,382.7,431.8,22.43103142583277
2023-04-20 15:55:00+00:00,382.7,429.4,22.012010183622237
2023-04-20 15:56:00+00:00,381.7,428.3,21.822866986854308
2023-04-20 15:57:00+00:00,379.8,427.8,21.74184449752363
2023-04-20 15:58:00+00:00,377.0,425.6,21.36496716903855
2023-04-20 15:59:00+00:00,373.7,436.4,23.26031265559203
2023-04-20 16:00:00+00:00,368.2,440.7,24.019277851819595
2023-04-20 16:01:00+00:00,364.4,443.4,24.494063893339842
2023-04-20 16:02:00+00:00,362.2,445.6,24.876206761351625
2023-04-20 16:03:00+00:00,361.6,446.4,25.014125120001097
2023-04-20 16:04:00+00:00,362.6,446.0,24.942811938706996
2023-04-20 16:05:00+00:00,363.4,445.8,24.90611665014046
2023-04-20 16:06:00+00:00,367.3,447.0,25.096580847896462
2023-04-20 16:07:00+00:00,368.8,448.9,25.41321264206715
2023-04-20 16:08:00+00:00,372.5,447.5,25.163716467575455
2023-04-20 16:09:00+00:00,375.5,451.6,25.84605954689937
2023-04-20 16:10:00+00:00,377.1,453.3,26.126421921941812
2023-04-20 16:11:00+00:00,380.2,453.4,26.1327999008534
2023-04-20 16:12:00+00:00,381.3,445.4,24.777236017419
2023-04-20 16:13:00+00:00,383.1,447.8,25.178629340335362
2023-04-20 16:14:00+00:00,381.9,448.2,25.250450944845113
2023-04-20 16:15:00+00:00,379.8,444.2,24.57797523229283
2023-04-20 16:16:00+00:00,378.7,444.9,24.700985113257616
2023-04-20 16:17:00+00:00,377.3,450.9,25.722099314055527
2023-04-20 16:18:00+00:00,380.7,451.4,25.79487727272692
2023-04-20 16:19:00+00:00,383.1,447.7,25.161682720725537
2023-04-20 16:20:00+00:00,381.7,443.3,24.417936549592298
2023-04-20 16:21:00+00:00,377.8,447.8,25.196589604599808
2023-04-20 16:22:00+00:00,379.3,451.6,25.833266442465856
2023-04-20 16:23:00+00:00,382.3,449.8,25.519658872712455
2023-04-20 16:24:00+00:00,382.7,441.1,24.038134760395337
2023-04-20 16:25:00+00:00,389.5,443.7,24.459591930335307
2023-04-20 16:26:00+00:00,400.5,447.1,25.000885112249136
2023-04-20 16:27:00+00:00,402.9,438.6,23.5391042209975
2023-04-20 16:28:00+00:00,403.7,435.8,23.052779098740643
2023-04-20 16:29:00+00:00,401.5,434.1,22.765664467350916
2023-04-20 16:30:00+00:00,401.3,435.5,23.009141584690497
2023-04-20 16:31:00+00:00,398.6,438.0,23.450514420638967
2023-04-20 16:32:00+00:00,392.1,438.5,23.559086278152677
2023-04-20 16:33:00+00:00,388.8,439.3,23.70813525386393
2023-04-20 16:34:00+00:00,387.8,445.9,24.840166979964522
2023-04-20 16:35:00+00:00,387.3,446.0,24.858868498631068
2023-04-20 16:36:00+00:00,387.4,443.8,24.483825946851823
2023-04-20 16:37:00+00:00,386.9,447.9,25.18269609934191
2023-04-20 16:38:00+00:00,386.0,452.3,25.928502006699944
2023-04-20 16:39:00+00:00,383.5,457.4,26.79089364319873
2023-04-20 16:40:00+00:00,382.3,460.3,27.27723930666002
2023-04-20 16:41:00+00:00,378.0,458.2,26.942506471371757
2023-04-20 16:42:00+00:00,376.2,459.7,27.197895523989928
2023-04-20 16:43:00+00:00,373.4,456.0,26.59094662218166
2023-04-20 16:44:00+00:00,370.2,454.9,26.417714303521052
2023-04-20 16:45:00+00:00,368.1,456.2,26.642056283067177
2023-04-20 16:46:00+00:00,367.6,455.3,26.493331375669868
2023-04-20 16:47:00+00:00,366.5,456.7,26.730851423467243
2023-04-20 16:48:00+00:00,366.6,456.9,26.763879106812908
2023-04-20 16:49:00+00:00,365.9,454.1,26.298149299178988
2023-04-20 16:50:00+00:00,366.6,454.1,26.295803455258863
2023-04-20 16:51:00+00:00,366.7,456.4,26.680121003565148
2023-04-20 16:52:00+00:00,366.4,456.3,26.664429410355297
2023-04-20 16:53:00+00:00,367.8,456.4,26.67644872385091
2023-04-20 16:54:00+00:00,368.5,457.1,26.790893643198785
2023-04-20 16:55:00+00:00,370.3,458.1,26.9514960568564
2023-04-20 16:56:00+00:00,373.1,459.6,27.19158516047719
2023-04-20 16:57:00+00:00,377.6,460.3,27.292835082675197
2023-04-20 16:58:00+00:00,380.3,447.5,25.13727451345477
2023-04-20 16:59:00+00:00,386.0,442.0,24.180987772558296
2023-04-20 17:00:00+00:00,386.0,444.6,24.625016400424897
2023-04-20 17:01:00+00:00,384.1,454.5,26.304181216118764
2023-04-20 17:02:00+00:00,381.3,460.5,27.31373625017278
2023-04-20 17:03:00+00:00,377.4,459.1,27.094222312203556
2023-04-20 17:04:00+00:00,375.0,457.9,26.90254298055504
2023-04-20 17:05:00+00:00,375.6,459.3,27.133444679316938
2023-04-20 17:06:00+00:00,374.5,450.4,25.647244302067406
2023-04-20 17:07:00+00:00,374.7,445.4,24.79969163905281
2023-04-20 17:08:00+00:00,374.3,451.1,25.76590723211899
2023-04-20 17:09:00+00:00,375.3,459.7,27.20088450472838
2023-04-20 17:10:00+00:00,376.8,465.4,28.13800441403896
2023-04-20 17:11:00+00:00,378.1,465.3,28.117274346396812
2023-04-20 17:12:00+00:00,378.6,458.6,27.00708036474748
2023-04-20 17:13:00+00:00,380.1,446.9,25.036187880887837
2023-04-20 17:14:00+00:00,382.9,443.7,24.482119519719276
2023-04-20 17:15:00+00:00,386.5,446.3,24.912573285238466
2023-04-20 17:16:00+00:00,388.1,445.1,24.703028311606204
2023-04-20 17:17:00+00:00,389.1,445.2,24.716648559502232
2023-04-20 17:18:00+00:00,389.8,446.0,24.85036824480619
2023-04-20 17:19:00+00:00,388.8,449.0,25.362483918967996
2023-04-20 17:20:00+00:00,390.2,453.0,26.03204732416907
2023-04-20 17:21:00+00:00,395.9,458.7,26.966144020996353
2023-04-20 17:22:00+00:00,401.5,455.8,26.463559804721626
2023-04-20 17:23:00+00:00,406.7,458.8,26.94683489115357
2023-04-21 15:23:00+00:00,301.3,385.1,14.244674213624535
2023-04-21 15:24:00+00:00,301.2,384.9,14.207138472039105
2023-04-21 15:25:00+00:00,301.2,385.5,14.320837932616485
2023-04-21 15:26:00+00:00,301.2,386.2,14.453317020173586
2023-04-21 15:27:00+00:00,301.4,386.3,14.471471312102437
2023-04-21 15:28:00+00:00,301.7,386.8,14.56483595789365
2023-04-21 15:29:00+00:00,301.7,387.4,14.678112213117913
2023-04-21 15:30:00+00:00,301.7,387.6,14.715841261436651
2023-04-21 15:31:00+00:00,301.5,387.2,14.64112334554352
2023-04-21 15:32:00+00:00,301.5,386.6,14.527803373185748
2023-04-21 15:33:00+00:00,301.5,385.9,14.395427259335293
2023-04-21 15:34:00+00:00,301.6,386.5,14.508525654500772
2023-04-21 15:35:00+00:00,301.9,387.0,14.601854248416657
2023-04-21 15:36:00+00:00,301.4,386.8,14.565969382894139
2023-04-21 15:37:00+00:00,301.5,386.3,14.471093132748479
2023-04-21 15:38:00+00:00,301.5,386.5,14.508903686238796
2023-04-21 15:39:00+00:00,301.8,387.8,14.753178411912927
2023-04-21 15:40:00+00:00,301.9,388.7,14.92233351416121
2023-04-21 15:41:00+00:00,302.1,389.2,15.015636793893805
2023-04-21 15:42:00+00:00,302.3,389.2,15.014884710510671
2023-04-21 15:43:00+00:00,301.7,387.7,14.73470022386789
2023-04-21 15:44:00+00:00,301.7,386.4,14.489244059290627
2023-04-21 15:45:00+00:00,301.8,387.1,14.621113218258301
2023-04-21 15:46:00+00:00,301.8,386.9,14.583346889123618
2023-04-21 15:47:00+00:00,302.3,388.1,14.807837932329676
2023-04-21 15:48:00+00:00,302.3,389.2,15.014884710510671
2023-04-21 15:49:00+00:00,302.6,388.3,14.844385898209907
2023-04-21 15:50:00+00:00,302.7,387.7,14.730928727880212
2023-04-21 15:51:00+00:00,302.3,388.7,14.920827879465435
2023-04-21 15:52:00+00:00,302.7,389.0,14.97576825750889
2023-04-21 15:53:00+00:00,302.5,388.9,14.95770913533363
2023-04-21 15:54:00+00:00,302.7,389.4,15.050978072488533
2023-04-21 15:55:00+00:00,302.9,390.4,15.23799510263774
2023-04-21 15:56:00+00:00,301.6,388.4,14.866985923958339
2023-04-21 15:57:00+00:00,302.2,388.6,14.902381938203689
2023-04-21 15:58:00+00:00,302.2,389.5,15.071650452563688
2023-04-21 15:59:00+00:00,302.0,390.8,15.316373896510072
2023-04-21 16:00:00+00:00,302.4,390.5,15.258627296980421
2023-04-21 16:01:00+00:00,302.5,388.8,14.938893937902037
2023-04-21 16:02:00+00:00,302.6,387.9,14.76901402749644
2023-04-21 16:03:00+00:00,302.6,388.5,14.882049652686476
2023-04-21 16:04:00+00:00,302.4,388.9,14.958085401684286
2023-04-21 16:05:00+00:00,302.0,387.5,14.695846713644869
2023-04-21 16:06:00+00:00,302.2,387.3,14.657354910746847
2023-04-21 16:07:00+00:00,302.2,388.7,14.921204290352648
2023-04-21 16:08:00+00:00,302.1,388.6,14.902758421407782
2023-04-21 16:09:00+00:00,302.6,389.4,15.051353973651203
2023-04-21 16:10:00+00:00,302.5,389.6,15.08931241699554
2023-04-21 16:11:00+00:00,302.5,389.3,15.032933086686853
2023-04-21 16:12:00+00:00,302.4,388.9,14.958085401684286
2023-04-21 16:13:00+00:00,302.6,389.8,15.126504659825741
2023-04-21 16:14:00+00:00,302.3,389.2,15.014884710510671
2023-04-21 16:15:00+00:00,302.5,389.6,15.08931241699554
2023-04-21 16:16:00+00:00,302.7,389.6,15.0885609101785
2023-04-21 16:17:00+00:00,303.2,390.5,15.255626525716423
2023-04-21 16:18:00+00:00,302.8,388.6,14.900123007978948
2023-04-21 16:19:00+00:00,303.2,387.6,14.710182849870534
2023-04-21 16:20:00+00:00,303.5,387.8,14.746768015043244
2023-04-21 16:21:00+00:00,303.6,388.9,14.953570108175143
2023-04-21 16:22:00+00:00,303.9,390.3,15.215482202669762
2023-04-21 16:23:00+00:00,303.5,390.6,15.27325471574369
2023-04-21 16:24:00+00:00,303.0,389.2,15.012252372295848
2023-04-21 16:25:00+00:00,303.3,389.9,15.142654383201318
2023-04-21 16:26:00+00:00,303.3,389.1,14.992319470311202
2023-04-21 16:27:00+00:00,303.0,388.5,14.880543386166266
2023-04-21 16:28:00+00:00,303.3,389.3,15.029925259473657
2023-04-21 16:29:00+00:00,303.3,390.7,15.292754479545351
2023-04-21 16:30:00+00:00,303.2,390.5,15.255626525716423
2023-04-21 16:31:00+00:00,303.1,390.5,15.25600162724686
2023-04-21 16:32:00+00:00,303.6,392.6,15.64718536013686
2023-04-21 16:33:00+00:00,303.1,393.1,15.74240080683552
2023-04-21 16:34:00+00:00,303.5,391.4,15.423151216572023
2023-04-21 16:35:00+00:00,303.3,390.5,15.255251422722495
2023-04-21 16:36:00+00:00,302.7,390.6,15.276254936838768
2023-04-21 16:37:00+00:00,303.1,391.7,15.480799142808053
2023-04-21 16:38:00+00:00,303.3,391.1,15.36771673858641
2023-04-21 16:39:00+00:00,304.0,392.3,15.58963705521245
2023-04-21 16:40:00+00:00,303.5,393.6,15.834166574011249
2023-04-21 16:41:00+00:00,303.7,395.3,16.149829123728694
2023-04-21 16:42:00+00:00,303.4,396.3,16.33658050455358
2023-04-21 16:43:00+00:00,302.5,393.9,15.893804738738595
2023-04-21 16:44:00+00:00,302.4,393.1,15.745013236849275
2023-04-21 16:45:00+00:00,303.5,394.2,15.945957867722711
2023-04-21 16:46:00+00:00,303.4,394.0,15.909081078226563
2023-04-21 16:47:00+00:00,304.2,393.2,15.756954871623009
2023-04-21 16:48:00+00:00,303.8,393.5,15.814403288460255
2023-04-21 16:49:00+00:00,303.5,393.3,15.778222241325011
2023-04-21 16:50:00+00:00,303.6,391.9,15.516343955952038
2023-04-21 16:51:00+00:00,303.6,390.6,15.272879681523648
2023-04-21 16:52:00+00:00,303.3,390.2,15.198969390917057
2023-04-21 16:53:00+00:00,303.0,391.9,15.518588450731329
2023-04-21 16:54:00+00:00,303.5,392.7,15.666235984102968
2023-04-21 16:55:00+00:00,303.7,393.1,15.740161524699772
2023-04-21 16:56:00+00:00,303.2,392.2,15.573936089490871
2023-04-21 16:57:00+00:00,302.3,390.5,15.25900238680265
2023-04-21 16:58:00+00:00,302.3,390.3,15.221486158225161
2023-04-21 16:59:00+00:00,301.9,390.0,15.166686156038793
2023-04-21 17:00:00+00:00,302.1,392.5,15.634109220748712
2023-04-21 17:01:00+00:00,300.9,392.5,15.638592668639092
2023-04-21 17:02:00+00:00,299.6,390.9,15.344109930940874
2023-04-21 17:03:00+00:00,299.8,390.3,15.230866588093704
2023-04-21 17:04:00+00:00,299.6,391.2,15.400307092575133
2023-04-21 17:05:00+00:00,298.9,393.4,15.814030357301249
2023-04-21 17:06:00+00:00,297.7,392.8,15.706566042268491
2023-04-21 17:07:00+00:00,296.9,391.4,15.447861700854219
2023-04-21 17:08:00+00:00,295.9,392.0,15.563841258748653
2023-04-21 17:09:00+00:00,295.2,391.7,15.510358380566686
2023-04-21 17:10:00+00:00,295.5,393.9,15.919884831722811
2023-04-21 17:11:00+00:00,295.6,398.5,16.772533768793892
2023-04-21 17:12:00+00:00,295.1,402.8,17.56500225090508
2023-04-21 17:13:00+00:00,294.5,403.7,17.731861197133924
2023-04-21 17:14:00+00:00,294.6,400.3,17.1079644035828
2023-04-21 17:15:00+00:00,293.9,399.7,17.000090058956232
2023-04-21 17:16:00+00:00,293.7,404.5,17.880913029150577
2023-04-21 17:17:00+00:00,294.0,405.0,17.971036670514366
2023-04-21 17:18:00+00:00,293.1,407.0,18.338326979441774
2023-04-21 17:19:00+00:00,293.3,412.4,19.313676181099595
2023-04-21 17:20:00+00:00,293.0,414.7,19.72753540636529
2023-04-21 17:21:00+00:00,293.1,412.5,19.332378986302047
2023-04-21 17:22:00+00:00,293.3,412.0,19.241708855043385
2023-04-21 17:23:00+00:00,293.6,413.9,19.58200543885556
2023-04-22 15:23:00+00:00,310.2,355.8,8.486753906112256
2023-04-22 15:24:00+00:00,312.1,371.7,11.628425571436026
2023-04-22 15:25:00+00:00,314.1,366.4,10.582394842458257
2023-04-22 15:26:00+00:00,314.3,353.6,8.026026169561817
2023-04-22 15:27:00+00:00,315.6,349.7,7.228039656520082
2023-04-22 15:28:00+00:00,316.1,348.0,6.878330008842397
2023-04-22 15:29:00+00:00,315.0,347.4,6.7598272424341985
2023-04-22 15:30:00+00:00,314.0,348.2,6.927900704317267
2023-04-22 15:31:00+00:00,310.7,349.2,7.145944848903412
2023-04-22 15:32:00+00:00,307.9,351.1,7.544714961041564
2023-04-22 15:33:00+00:00,305.1,354.1,8.16436102542275
2023-04-22 15:34:00+00:00,302.4,358.3,9.020159238523036
2023-04-22 15:35:00+00:00,299.6,358.2,9.011347316512285
2023-04-22 15:36:00+00:00,295.7,364.7,10.319663673743207
2023-04-22 15:37:00+00:00,290.5,365.0,10.399428086389605
2023-04-22 15:38:00+00:00,284.6,360.8,9.590375502652932
2023-04-22 15:39:00+00:00,282.3,370.4,11.491180662002705
2023-04-22 15:40:00+00:00,286.5,379.9,13.310639645694039
2023-04-22 15:41:00+00:00,290.4,367.0,10.793706398907489
2023-04-22 15:42:00+00:00,295.8,359.3,9.246582658602449
2023-04-22 15:43:00+00:00,298.2,356.8,8.73616037886427
2023-04-22 15:44:00+00:00,301.0,359.9,9.345621552265527
2023-04-22 15:45:00+00:00,302.0,364.8,10.314528013802942
2023-04-22 15:46:00+00:00,306.1,374.7,12.234294264976882
2023-04-22 15:47:00+00:00,310.0,372.1,11.714492244123278
2023-04-22 15:48:00+00:00,312.3,359.3,9.180632074980736
2023-04-22 15:49:00+00:00,313.1,354.2,8.15223455265334
2023-04-22 15:50:00+00:00,311.4,353.4,7.997281921732451
2023-04-22 15:51:00+00:00,304.2,352.1,7.762950761331183
2023-04-22 15:52:00+00:00,294.2,351.3,7.64109405445447
2023-04-22 15:53:00+00:00,287.1,352.7,7.9539464635155355
2023-04-22 15:54:00+00:00,287.7,373.2,12.014918882278437
2023-04-22 15:55:00+00:00,292.5,385.6,14.372715845170717
2023-04-22 15:56:00+00:00,296.9,387.5,14.715086825839876
2023-04-22 15:57:00+00:00,299.8,371.8,11.695805661538941
2023-04-22 15:58:00+00:00,301.9,363.6,10.077589266316693
2023-04-22 15:59:00+00:00,303.2,361.6,9.67553144416928
2023-04-22 16:00:00+00:00,306.1,362.1,9.763392201092756
2023-04-22 16:01:00+00:00,308.4,358.3,8.99612477908886
2023-04-22 16:02:00+00:00,310.4,356.0,8.526220320197922
2023-04-22 16:03:00+00:00,311.7,353.0,7.915048987822672
2023-04-22 16:04:00+00:00,312.5,350.9,7.485292733321842
2023-04-22 16:05:00+00:00,313.4,350.0,7.298232727894458
2023-04-22 16:06:00+00:00,313.8,350.9,7.479999882577943
2023-04-22 16:07:00+00:00,313.2,350.8,7.462083395992806
2023-04-22 16:08:00+00:00,312.4,350.3,7.363481323616213
2023-04-22 16:09:00+00:00,311.6,349.9,7.285177542283975
2023-04-22 16:10:00+00:00,311.0,352.1,7.735343805595164
2023-04-22 16:11:00+00:00,310.5,351.3,7.574818670786897
2023-04-22 16:12:00+00:00,310.6,351.8,7.676042531367443
2023-04-22 16:13:00+00:00,310.4,352.6,7.839233545747561
2023-04-22 16:14:00+00:00,309.8,353.6,8.044239791564564
2023-04-22 16:15:00+00:00,309.3,354.3,8.1878010937495
2023-04-22 16:16:00+00:00,309.7,355.9,8.50890546688646
2023-04-22 16:17:00+00:00,310.2,355.6,8.446464944775073
2023-04-22 16:18:00+00:00,309.6,356.8,8.69035143013275
2023-04-22 16:19:00+00:00,309.9,357.4,8.809649130117123
2023-04-22 16:20:00+00:00,310.3,358.4,9.008543350002299
2023-04-22 16:21:00+00:00,310.8,359.7,9.266558564455977
2023-04-22 16:22:00+00:00,311.0,358.4,9.00573929989605
2023-04-22 16:23:00+00:00,310.9,357.2,8.765482454162566
2023-04-22 16:24:00+00:00,311.5,354.6,8.239510177435307
2023-04-22 16:25:00+00:00,311.6,353.4,7.996472096928983
2023-04-22 16:26:00+00:00,311.8,352.9,7.894378133535213
2023-04-22 16:27:00+00:00,312.5,352.1,7.729252939971218
2023-04-22 16:28:00+00:00,313.0,350.3,7.361035322863302
2023-04-22 16:29:00+00:00,313.8,350.1,7.316996363643852
2023-04-22 16:30:00+00:00,314.2,349.1,7.111206426754393
2023-04-22 16:31:00+00:00,313.9,349.0,7.0919925753647135
2023-04-22 16:32:00+00:00,313.4,348.9,7.073592630613405
2023-04-22 16:33:00+00:00,312.4,347.7,6.832012930894905
2023-04-22 16:34:00+00:00,312.5,348.0,6.893081065916874
2023-04-22 16:35:00+00:00,312.0,347.7,6.833652865954832
2023-04-22 16:36:00+00:00,311.5,347.9,6.876690858597158
2023-04-22 16:37:00+00:00,311.3,348.9,7.0821797225352725
2023-04-22 16:38:00+00:00,309.9,347.7,6.842262052283729
2023-04-22 16:39:00+00:00,310.0,348.4,6.985222403244904
2023-04-22 16:40:00+00:00,310.0,350.4,7.393643406566923
2023-04-22 16:41:00+00:00,308.9,351.2,7.560988439245023
2023-04-22 16:42:00+00:00,308.5,351.9,7.704885514203852
2023-04-22 16:43:00+00:00,308.9,354.0,8.128785590761481
2023-04-22 16:44:00+00:00,308.9,353.5,8.027645301514383
2023-04-22 16:45:00+00:00,308.0,352.8,7.889513740206326
2023-04-22 16:46:00+00:00,307.1,352.8,7.893162058882638
2023-04-22 16:47:00+00:00,306.9,353.2,7.97500918930092
2023-04-22 16:48:00+00:00,308.3,354.4,8.212043276519807
2023-04-22 16:49:00+00:00,307.9,354.9,8.314599168626557
2023-04-22 16:50:00+00:00,307.7,352.7,7.870459100560311
2023-04-22 16:51:00+00:00,307.9,352.3,7.788520532292466
2023-04-22 16:52:00+00:00,307.3,351.4,7.608165527945289
2023-04-22 16:53:00+00:00,307.3,351.3,7.587833492297477
2023-04-22 16:54:00+00:00,307.9,353.6,8.051928924995309
2023-04-22 16:55:00+00:00,307.1,353.2,7.9741991720007945
2023-04-22 16:56:00+00:00,306.6,353.3,7.996472096928983
2023-04-22 16:57:00+00:00,306.6,355.6,8.460970962941644
2023-04-22 16:58:00+00:00,306.1,355.7,8.483128607585968
2023-04-22 16:59:00+00:00,305.2,355.0,8.345666814841934
2023-04-22 17:00:00+00:00,305.4,356.3,8.606712587221637
2023-04-22 17:01:00+00:00,305.4,356.5,8.646932864861753
2023-04-22 17:02:00+00:00,305.4,358.2,8.988111927534874
2023-04-22 17:03:00+00:00,306.2,358.4,9.02496539349346
2023-04-22 17:04:00+00:00,307.2,360.4,9.420630070872562
2023-04-22 17:05:00+00:00,307.1,360.3,9.401085733634716
