TIMESTAMP,LW_IN_Consolide,LW_OUT_Consolide,LST_Calculee
2020-03-08 10:30:00,351.93,376.62,12.428314
2020-03-09 10:30:00,332.52,361.62,9.562836
2020-03-10 10:30:00,365.1,366.74,10.448364
2020-03-11 10:30:00,381.04,386.18,14.147064
2020-03-12 10:30:00,324.29,374.9,12.202576
2020-03-13 10:30:00,342.2,363.65,9.927765
2020-03-14 10:30:00,337.73,378.43,12.83197
2020-03-15 10:30:00,348.58,382.19,13.511108
2020-03-16 10:30:00,357.45,401.93,17.176575
2020-03-17 10:30:00,339.36,392.92,15.573334
2020-03-18 10:30:00,371.48,406.65,17.98935
2020-03-19 10:30:00,360.96,408.87,18.431427
2020-03-20 10:30:00,359.74,364.34,9.995026
2020-03-21 10:30:00,334.63,356.22,8.472931
2020-03-22 10:30:00,294.82,351.94,7.7685547
2020-03-23 10:30:00,289.67,346.46,6.670868
2020-03-24 10:30:00,297.27,352.7,7.9127502
2020-03-25 10:30:00,300.48,360.9,9.547058
2020-03-26 10:30:00,308.36,365.54,10.435516
2020-03-27 10:30:00,333.63,385.57,14.211212
2020-03-28 10:30:00,342.07,392.62,15.507111
2020-03-29 10:30:00,326.73,341.43,5.47818
2020-03-30 10:30:00,313.7,374.3,12.12738
2020-03-31 10:30:00,311.51,372.43,11.772827
2020-04-01 10:30:00,330.43,391.97,15.429016
2020-04-02 10:30:00,337.94,388.3,14.711182
2020-04-03 10:30:00,354.34,369.99,11.129425
2020-04-04 10:30:00,326.99,385.57,14.236389
2020-04-05 10:30:00,349.38,405.59,17.876617
2020-04-06 10:30:00,374.77,429.69,22.090485
2020-04-07 10:30:00,373.37,425.39,21.34076
2020-04-08 10:30:00,396.67,450.79,25.638245
2020-04-09 10:30:00,393.84,443.09,24.340607
2020-04-10 10:30:00,375.77,430.7,22.263397
2020-04-11 10:30:00,369.6,422.58,20.85785
2020-04-12 10:30:00,393.64,448.33,25.232697
2020-04-13 10:30:00,349.08,362.09,9.590454
2020-04-14 10:30:00,345.66,370.59,11.280792
2020-04-15 10:30:00,342.9,399.55,16.791718
2020-04-16 10:30:00,380.92,438.42,23.583832
2020-04-17 10:30:00,373.01,425.18,21.305023
2020-04-18 10:30:00,403.12,414.92,19.371857
2020-04-19 10:30:00,382.85,386.07,14.119324
2020-04-20 10:30:00,348.38,405.1,17.790771
2020-04-21 10:30:00,351.55,412.26,19.078705
2020-04-22 10:30:00,357.44,417.56,20.008514
2020-04-23 10:30:00,363.75,422.28,20.82544
2020-04-24 10:30:00,371.44,427.64,21.743103
2020-04-25 10:30:00,353.88,396.48,16.182617
2020-04-26 10:30:00,365.24,425.53,21.394073
2020-04-27 10:30:00,388.91,442.64,24.280518
2020-04-28 10:30:00,414.15,436.53,23.142944
2020-04-29 10:30:00,382.12,396.22,16.029266
2020-04-30 10:30:00,356.57,401.32,17.067596
2020-05-01 10:30:00,371.47,393.43,15.5486145
2020-05-02 10:30:00,351.19,363.81,9.923828
2020-05-03 10:30:00,378.51,417.23,19.874268
2020-05-04 10:30:00,374.28,382.44,13.460663
2020-05-05 10:30:00,333.45,389.59,14.971069
2020-05-06 10:30:00,350.01,408.08,18.327759
2020-05-07 10:30:00,374.1,430.47,22.229095
2020-05-08 10:30:00,389.39,442.73,24.294281
2020-05-09 10:30:00,401.37,440.63,23.893463
2020-05-10 10:30:00,412.14,423.18,20.813446
